40060,,,,,,,,,,,,,,,,
KENTUCKY DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,
SUPERINTENDENT'S ANNUAL ATTENDANCE REPORT,,,,,,,,,,,,,,,,
"ENROLLMENT BY DISTRICT, SCHOOL AND GRADE",,,,,,,,,,,,,,,,
For School Year 08-09,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,
DISTRICT,SCHOOL,*EL,1,2,3,4,5,6,7,8,9,10,11,12,*EC,TOTAL
001-Adair County                                                                                    ,010-Adair County High School                                                                        ,0,0,0,0,0,0,0,0,0,198,214,201,199,0,812
001-Adair County                                                                                    ,012-Adair Youth Development Center                                                                  ,0,0,0,0,0,0,0,2,3,25,38,19,15,0,102
001-Adair County                                                                                    ,013-John Adair Intermediate School                                                                  ,0,0,0,127,122,122,0,0,0,0,0,0,0,0,371
001-Adair County                                                                                    ,014-Adair County Middle School                                                                      ,0,0,0,0,0,0,0,200,206,0,0,0,0,0,406
001-Adair County                                                                                    ,016-Adair County Elementary School                                                                  ,61,68,62,73,63,71,176,0,0,0,0,0,0,0,574
001-Adair County                                                                                    ,095-Colonel William Casey Elementary                                                                ,138,128,113,0,0,0,0,0,0,0,0,0,0,0,379
TOTALS for Adair County                                                                             ,                                                                                                    ,199,196,175,200,185,193,176,202,209,223,252,220,214,0,2644
005-Allen County                                                                                    ,010-Allen County Primary Center                                                                     ,241,214,245,260,0,0,0,0,0,0,0,0,0,0,960
005-Allen County                                                                                    ,015-James E Bazzell Middle School                                                                   ,0,0,0,0,0,0,0,219,223,0,0,0,0,0,442
005-Allen County                                                                                    ,020-Allen County-Scottsville High School                                                            ,0,0,0,0,0,0,0,0,0,284,272,234,244,0,1034
005-Allen County                                                                                    ,060-Allen County Intermediate Center                                                                ,0,0,0,0,232,243,233,0,0,0,0,0,0,0,708
TOTALS for Allen County                                                                             ,                                                                                                    ,241,214,245,260,232,243,233,219,223,284,272,234,244,0,3144
006-Anchorage Independent                                                                           ,010-Anchorage Public Elementary School                                                              ,38,31,38,47,53,43,49,47,48,0,0,0,0,0,394
TOTALS for Anchorage Independent                                                                    ,                                                                                                    ,38,31,38,47,53,43,49,47,48,0,0,0,0,0,394
011-Anderson County                                                                                 ,020-Anderson County High School                                                                     ,0,0,0,0,0,0,0,0,0,348,326,301,299,4,1278
011-Anderson County                                                                                 ,022-Robert B. Turner Elementary School                                                              ,0,92,80,93,80,110,0,0,0,0,0,0,0,0,455
011-Anderson County                                                                                 ,025-Anderson County Middle School                                                                   ,0,0,0,0,0,0,315,332,299,0,0,0,0,0,946
011-Anderson County                                                                                 ,050-Saffell Street Elementary School                                                                ,0,94,84,95,109,63,0,0,0,0,0,0,0,0,445
011-Anderson County                                                                                 ,110-Emma B Ward Elementary                                                                          ,0,87,112,104,109,103,0,0,0,0,0,0,0,0,515
011-Anderson County                                                                                 ,120-Anderson Co Early Childhood Elementary                                                          ,280,0,0,0,0,0,0,0,0,0,0,0,0,0,280
TOTALS for Anderson County                                                                          ,                                                                                                    ,280,273,276,292,298,276,315,332,299,348,326,301,299,4,3919
012-Ashland Independent                                                                             ,010-Paul G Blazer High School                                                                       ,0,0,0,0,0,0,0,0,0,272,239,253,234,0,998
012-Ashland Independent                                                                             ,011-Ashland Central Alternative School                                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
012-Ashland Independent                                                                             ,050-George M Verity Middle School                                                                   ,0,0,0,0,0,0,0,226,263,0,0,0,0,0,489
012-Ashland Independent                                                                             ,070-Crabbe Elementary School                                                                        ,47,42,44,35,31,35,31,0,0,0,0,0,0,0,265
012-Ashland Independent                                                                             ,080-Hager Elementary School                                                                         ,38,49,54,36,50,46,37,0,0,0,0,0,0,0,310
012-Ashland Independent                                                                             ,090-Hatcher Elementary                                                                              ,38,24,27,25,28,32,30,0,0,0,0,0,0,0,204
012-Ashland Independent                                                                             ,100-Oakview Elementary School                                                                       ,71,54,63,64,67,75,61,0,0,0,0,0,0,0,455
012-Ashland Independent                                                                             ,110-Poage Elementary School                                                                         ,29,30,27,24,27,29,23,0,0,0,0,0,0,0,189
012-Ashland Independent                                                                             ,130-Charles Russell Elementary School                                                               ,49,47,46,50,42,45,41,0,0,0,0,0,0,0,320
TOTALS for Ashland Independent                                                                      ,                                                                                                    ,272,246,261,234,245,262,223,226,263,272,239,253,234,0,3230
013-Augusta Independent                                                                             ,011-Augusta Independent School                                                                      ,21,22,23,17,19,16,32,30,21,24,26,28,29,0,308
TOTALS for Augusta Independent                                                                      ,                                                                                                    ,21,22,23,17,19,16,32,30,21,24,26,28,29,0,308
015-Ballard County                                                                                  ,005-Ballard County Middle School                                                                    ,0,0,0,0,0,0,112,114,99,0,0,0,0,0,325
015-Ballard County                                                                                  ,010-Ballard Memorial High School                                                                    ,0,0,0,0,0,0,0,0,0,108,115,96,114,0,433
015-Ballard County                                                                                  ,050-Ballard County Elementary School                                                                ,112,93,106,98,111,99,0,0,0,0,0,0,0,0,619
TOTALS for Ballard County                                                                           ,                                                                                                    ,112,93,106,98,111,99,112,114,99,108,115,96,114,0,1377
016-Barbourville Independent                                                                        ,011-Barbourville City School                                                                        ,56,59,52,47,58,46,43,38,48,61,50,36,49,0,643
TOTALS for Barbourville Independent                                                                 ,                                                                                                    ,56,59,52,47,58,46,43,38,48,61,50,36,49,0,643
017-Bardstown Independent                                                                           ,010-Bardstown Elementary School                                                                     ,0,0,0,209,199,185,0,0,0,0,0,0,0,0,593
017-Bardstown Independent                                                                           ,012-Bardstown Primary School                                                                        ,227,197,208,0,0,0,0,0,0,0,0,0,0,0,632
017-Bardstown Independent                                                                           ,020-Bardstown High School                                                                           ,0,0,0,0,0,0,0,1,2,201,136,138,119,0,597
017-Bardstown Independent                                                                           ,030-Bardstown Middle School                                                                         ,0,0,0,0,0,4,183,171,176,0,0,0,0,0,534
TOTALS for Bardstown Independent                                                                    ,                                                                                                    ,227,197,208,209,199,189,183,172,178,201,136,138,119,0,2356
021-Barren County                                                                                   ,010-Austin Tracy Elementary School                                                                  ,32,31,37,34,31,29,41,0,0,0,0,0,0,0,235
021-Barren County                                                                                   ,011-Barren County Day Treatment Ctr                                                                 ,0,0,0,0,0,0,0,0,1,8,9,2,4,0,24
021-Barren County                                                                                   ,012-Barren Acad of Virtual & Expanded Learning                                                      ,0,0,0,0,0,0,0,5,2,9,16,13,19,0,64
021-Barren County                                                                                   ,027-Barren County High School                                                                       ,0,0,0,0,0,0,0,0,0,405,374,342,256,1,1378
021-Barren County                                                                                   ,035-Eastern Elementary School                                                                       ,56,50,58,59,45,58,51,0,0,0,0,0,0,0,377
021-Barren County                                                                                   ,050-Barren County Middle School                                                                     ,0,0,0,0,0,0,0,376,375,0,0,0,0,0,751
021-Barren County                                                                                   ,080-Hiseville Elementary School                                                                     ,48,42,49,53,42,58,42,0,0,0,0,0,0,0,334
021-Barren County                                                                                   ,130-Park City Elementary School                                                                     ,67,46,61,64,57,47,45,0,0,0,0,0,0,0,387
021-Barren County                                                                                   ,150-Red Cross Elementary School                                                                     ,112,88,110,103,89,105,93,0,0,0,0,0,0,0,700
021-Barren County                                                                                   ,180-Temple Hill Elementary School                                                                   ,39,48,56,47,47,38,44,0,0,0,0,0,0,0,319
TOTALS for Barren County                                                                            ,                                                                                                    ,354,305,371,360,311,335,316,381,378,422,399,357,279,1,4569
025-Bath County                                                                                     ,010-Bethel Elementary School                                                                        ,23,26,25,20,20,15,0,0,0,0,0,0,0,0,129
025-Bath County                                                                                     ,020-Bath County Middle School                                                                       ,0,0,0,0,0,0,152,149,170,0,0,0,0,0,471
025-Bath County                                                                                     ,030-Owingsville Elementary School                                                                   ,95,107,109,117,106,111,0,0,0,0,0,0,0,0,645
025-Bath County                                                                                     ,040-Bath County High School                                                                         ,0,0,0,0,0,0,0,0,0,165,151,137,152,1,606
025-Bath County                                                                                     ,050-Salt Lick Elementary School                                                                     ,28,35,23,30,27,27,0,0,0,0,0,0,0,0,170
TOTALS for Bath County                                                                              ,                                                                                                    ,146,168,157,167,153,153,152,149,170,165,151,137,152,1,2021
026-Beechwood Independent                                                                           ,010-Beechwood Elementary School                                                                     ,69,84,65,100,90,90,88,0,0,0,0,0,0,0,586
026-Beechwood Independent                                                                           ,020-Beechwood High School                                                                           ,0,0,0,0,0,0,0,86,92,93,82,78,73,0,504
TOTALS for Beechwood Independent                                                                    ,                                                                                                    ,69,84,65,100,90,90,88,86,92,93,82,78,73,0,1090
031-Bell County                                                                                     ,012-Bell Central School Center                                                                      ,56,56,72,74,75,67,74,77,74,0,0,0,0,0,625
031-Bell County                                                                                     ,013-Page School Center                                                                              ,53,48,51,56,52,47,55,56,43,0,0,0,0,0,461
031-Bell County                                                                                     ,040-Bell County High School                                                                         ,0,0,0,0,0,0,0,0,0,250,202,196,177,0,825
031-Bell County                                                                                     ,180-Frakes School Center                                                                            ,25,22,14,21,8,23,15,15,19,0,0,0,0,0,162
031-Bell County                                                                                     ,250-Lone Jack School Center                                                                         ,26,29,32,22,23,30,39,25,23,0,0,0,0,0,249
031-Bell County                                                                                     ,340-Recovery Alt School/Day Treatment                                                               ,0,0,0,0,0,0,1,2,5,16,7,17,9,0,57
031-Bell County                                                                                     ,345-Rightfork School Center                                                                         ,35,26,37,28,30,29,25,31,36,0,0,0,0,0,277
031-Bell County                                                                                     ,390-Yellow Creek School Center                                                                      ,66,58,63,61,59,35,38,50,48,0,0,0,0,0,478
TOTALS for Bell County                                                                              ,                                                                                                    ,261,239,269,262,247,231,247,256,248,266,209,213,186,0,3134
032-Bellevue Independent                                                                            ,010-Bellevue High School                                                                            ,0,0,0,0,0,0,0,62,53,75,66,62,54,0,372
032-Bellevue Independent                                                                            ,020-Grandview Elementary School                                                                     ,57,59,53,57,68,67,64,0,0,0,0,0,0,0,425
TOTALS for Bellevue Independent                                                                     ,                                                                                                    ,57,59,53,57,68,67,64,62,53,75,66,62,54,0,797
034-Berea Independent                                                                               ,010-Berea Community Elementary School                                                               ,76,79,81,86,94,102,0,0,0,0,0,0,0,0,518
034-Berea Independent                                                                               ,015-Berea Community Middle School                                                                   ,0,0,0,0,0,0,72,87,82,0,0,0,0,0,241
034-Berea Independent                                                                               ,020-Berea Community High School                                                                     ,0,0,0,0,0,0,0,0,0,116,89,78,79,0,362
TOTALS for Berea Independent                                                                        ,                                                                                                    ,76,79,81,86,94,102,72,87,82,116,89,78,79,0,1121
035-Boone County                                                                                    ,005-A M Yealey Elementary School                                                                    ,91,101,117,124,125,139,0,0,0,0,0,0,0,0,697
035-Boone County                                                                                    ,006-Erpenbeck Elementary School                                                                     ,129,152,169,165,143,153,0,0,0,0,0,0,0,0,911
035-Boone County                                                                                    ,008-North Pointe Elementary School                                                                  ,182,189,180,153,181,153,0,0,0,0,0,0,0,0,1038
035-Boone County                                                                                    ,010-Camp Ernst Middle School                                                                        ,0,0,0,0,0,0,302,288,283,0,0,0,0,0,873
035-Boone County                                                                                    ,011-Shirley Mann Elementary                                                                         ,125,136,156,137,158,145,0,0,0,0,0,0,0,0,857
035-Boone County                                                                                    ,015-Randall K. Cooper High School                                                                   ,0,0,0,0,0,0,0,0,0,239,274,216,76,0,805
035-Boone County                                                                                    ,020-Rector A Jones Middle School                                                                    ,0,0,0,0,0,0,233,231,219,0,0,0,0,0,683
035-Boone County                                                                                    ,030-Boone County High School                                                                        ,0,0,0,0,0,0,0,0,0,419,425,368,328,1,1541
035-Boone County                                                                                    ,040-Burlington Elementary School                                                                    ,161,131,179,137,181,140,0,0,0,0,0,0,0,0,929
035-Boone County                                                                                    ,041-Kelly Elementary School                                                                         ,32,33,39,48,56,44,0,0,0,0,0,0,0,0,252
035-Boone County                                                                                    ,043-Conner Middle School                                                                            ,0,0,0,0,0,0,301,311,346,0,0,0,0,0,958
035-Boone County                                                                                    ,045-Conner High School                                                                              ,0,0,0,0,0,0,0,0,0,336,342,292,315,1,1286
035-Boone County                                                                                    ,050-Florence Elementary School                                                                      ,89,111,109,102,81,96,0,0,0,0,0,0,0,0,588
035-Boone County                                                                                    ,055-Chester Goodridge Elementary School                                                             ,138,134,150,162,136,157,0,0,0,0,0,0,0,0,877
035-Boone County                                                                                    ,065-Hillard Collins Elementary School                                                               ,119,102,99,120,98,93,0,0,0,0,0,0,0,0,631
035-Boone County                                                                                    ,071-Larry A. Ryle High School                                                                       ,0,0,0,0,0,0,0,0,0,415,426,359,379,3,1582
035-Boone County                                                                                    ,075-Gray Middle School                                                                              ,0,0,0,0,0,0,326,324,340,0,0,0,0,0,990
035-Boone County                                                                                    ,080-New Haven Elementary School                                                                     ,104,112,106,133,123,122,0,0,0,0,0,0,0,0,700
035-Boone County                                                                                    ,081-Ockerman Elementary School                                                                      ,123,185,118,114,92,115,0,0,0,0,0,0,0,0,747
035-Boone County                                                                                    ,083-Stephens Elementary School                                                                      ,205,206,211,228,177,185,0,0,0,0,0,0,0,0,1212
035-Boone County                                                                                    ,085-Ockerman Middle School                                                                          ,0,0,0,0,0,0,244,251,267,0,0,0,0,0,762
TOTALS for Boone County                                                                             ,                                                                                                    ,1498,1592,1633,1623,1551,1542,1406,1405,1455,1409,1467,1235,1098,5,18919
041-Bourbon County                                                                                  ,010-Bourbon Central Elementary School                                                               ,90,86,97,92,106,89,0,0,0,0,0,0,0,0,560
041-Bourbon County                                                                                  ,030-Cane Ridge Elementary School                                                                    ,67,61,65,78,71,78,0,0,0,0,0,0,0,0,420
041-Bourbon County                                                                                  ,090-North Middletown Elementary School                                                              ,22,29,39,33,33,41,0,0,0,0,0,0,0,0,197
041-Bourbon County                                                                                  ,110-Bourbon County High School                                                                      ,0,0,0,0,0,0,0,0,0,271,199,161,202,2,835
041-Bourbon County                                                                                  ,120-Bourbon County Middle School                                                                    ,0,0,0,0,0,0,206,215,216,0,0,0,0,0,637
TOTALS for Bourbon County                                                                           ,                                                                                                    ,179,176,201,203,210,208,206,215,216,271,199,161,202,2,2649
042-Bowling Green Independent                                                                       ,010-Dishman McGinnis Elementary School                                                              ,72,62,52,46,49,49,0,0,0,0,0,0,0,0,330
042-Bowling Green Independent                                                                       ,011-Children's Crisis Stabilization Unit Alt                                                        ,0,1,0,0,0,0,0,0,1,2,2,1,0,0,7
042-Bowling Green Independent                                                                       ,013-Warren Regional Juv Detention Ctr Alt                                                           ,0,0,0,0,0,0,0,0,5,22,27,21,4,0,79
042-Bowling Green Independent                                                                       ,057-Parker Bennett Curry Elementary School                                                          ,63,74,68,64,65,48,0,0,0,0,0,0,0,0,382
042-Bowling Green Independent                                                                       ,060-Potter Gray Elementary School                                                                   ,83,84,79,76,76,69,0,0,0,0,0,0,0,0,467
042-Bowling Green Independent                                                                       ,065-Bowling Green Middle School                                                                     ,0,0,0,0,0,0,302,307,257,0,0,0,0,0,866
042-Bowling Green Independent                                                                       ,070-Bowling Green High School                                                                       ,0,0,0,0,0,0,0,0,2,328,254,270,244,0,1098
042-Bowling Green Independent                                                                       ,080-T C Cherry Elementary School                                                                    ,38,33,42,33,36,33,0,0,0,0,0,0,0,0,215
042-Bowling Green Independent                                                                       ,090-W R McNeill Elementary School                                                                   ,73,60,62,63,68,67,0,0,0,0,0,0,0,0,393
042-Bowling Green Independent                                                                       ,098-11th Street Alternative School                                                                  ,0,0,0,0,0,0,0,0,0,11,3,5,4,0,23
TOTALS for Bowling Green Independent                                                                ,                                                                                                    ,329,314,303,282,294,266,302,307,265,363,286,297,252,0,3860
045-Boyd County                                                                                     ,010-Boyd County High School                                                                         ,0,0,0,0,0,0,0,0,0,249,262,221,226,1,959
045-Boyd County                                                                                     ,020-Cannonsburg Elementary School                                                                   ,54,47,55,50,38,61,0,0,0,0,0,0,0,0,305
045-Boyd County                                                                                     ,035-Boyd County Middle School                                                                       ,0,0,0,0,0,0,271,249,224,0,0,0,0,0,744
045-Boyd County                                                                                     ,080-Summit Elementary School                                                                        ,102,91,94,84,59,74,0,0,0,0,0,0,0,0,504
045-Boyd County                                                                                     ,085-Ramey-Estep High School                                                                         ,0,0,0,0,0,0,0,2,6,26,70,42,20,0,166
045-Boyd County                                                                                     ,095-Catlettsburg Elementary School                                                                  ,40,44,31,45,56,30,0,0,0,0,0,0,0,0,246
045-Boyd County                                                                                     ,097-Ponderosa Elementary School                                                                     ,81,75,60,78,62,68,0,0,0,0,0,0,0,0,424
TOTALS for Boyd County                                                                              ,                                                                                                    ,277,257,240,257,215,233,271,251,230,275,332,263,246,1,3348
051-Boyle County                                                                                    ,003-Boyle County Middle School                                                                      ,0,0,0,0,0,0,187,214,235,0,0,0,0,0,636
051-Boyle County                                                                                    ,005-Boyle County High School                                                                        ,0,0,0,0,0,0,0,0,0,234,198,273,223,0,928
051-Boyle County                                                                                    ,040-Junction City Elementary School                                                                 ,58,56,67,67,51,54,0,0,0,0,0,0,0,0,353
051-Boyle County                                                                                    ,050-Woodlawn Elementary School                                                                      ,69,87,84,109,94,107,0,0,0,0,0,0,0,0,550
051-Boyle County                                                                                    ,080-Perryville Elementary School                                                                    ,46,41,45,43,35,40,0,0,0,0,0,0,0,0,250
TOTALS for Boyle County                                                                             ,                                                                                                    ,173,184,196,219,180,201,187,214,235,234,198,273,223,0,2717
055-Bracken County                                                                                  ,010-Bracken County High School                                                                      ,0,0,0,0,0,0,0,0,0,94,115,107,68,0,384
055-Bracken County                                                                                  ,050-Taylor Elementary School                                                                        ,97,102,108,89,104,0,0,0,0,0,0,0,0,0,500
055-Bracken County                                                                                  ,060-Bracken County Middle School                                                                    ,0,0,0,0,0,84,93,101,93,0,0,0,0,0,371
TOTALS for Bracken County                                                                           ,                                                                                                    ,97,102,108,89,104,84,93,101,93,94,115,107,68,0,1255
061-Breathitt County                                                                                ,030-Highland-Turner Elementary School                                                               ,32,25,25,20,36,32,29,0,0,0,0,0,0,0,199
061-Breathitt County                                                                                ,031-Breathitt Co Juvenile Detention Ctr Alt                                                         ,0,0,0,0,0,0,0,2,8,28,34,19,12,0,103
061-Breathitt County                                                                                ,032-Breathitt County Day Treatment Ctr Alt                                                          ,0,2,1,2,0,1,1,1,3,0,2,0,1,0,14
061-Breathitt County                                                                                ,033-Cadet Leadership & Education Alt Program                                                        ,0,0,0,0,0,0,0,0,2,15,21,3,3,0,44
061-Breathitt County                                                                                ,060-Breathitt County High School                                                                    ,0,0,0,0,0,0,0,0,0,219,172,164,157,0,712
061-Breathitt County                                                                                ,150-L B J Elementary School                                                                         ,71,89,62,67,68,73,75,0,0,0,0,0,0,0,505
061-Breathitt County                                                                                ,185-Marie Roberts-Caney Elementary School                                                           ,35,49,41,32,44,39,45,0,0,0,0,0,0,0,285
061-Breathitt County                                                                                ,270-Rousseau Elementary School                                                                      ,18,16,6,9,16,12,11,0,0,0,0,0,0,0,88
061-Breathitt County                                                                                ,390-Sebastian Middle School                                                                         ,0,0,0,0,0,0,0,178,187,0,0,0,0,0,365
TOTALS for Breathitt County                                                                         ,                                                                                                    ,156,181,135,130,164,157,161,181,200,262,229,186,173,0,2315
065-Breckinridge County                                                                             ,010-Breckinridge County High School                                                                 ,0,0,0,0,0,0,0,0,0,218,230,228,200,0,876
065-Breckinridge County                                                                             ,020-Hardinsburg Elementary School                                                                   ,74,97,90,114,88,92,0,0,0,0,0,0,0,0,555
065-Breckinridge County                                                                             ,030-Ben Johnson Elementary School                                                                   ,32,32,21,32,28,24,0,0,0,0,0,0,0,0,169
065-Breckinridge County                                                                             ,040-Custer Elementary School                                                                        ,29,18,32,30,33,32,0,0,0,0,0,0,0,0,174
065-Breckinridge County                                                                             ,050-Irvington Elementary School                                                                     ,48,51,56,78,60,44,0,0,0,0,0,0,0,0,337
065-Breckinridge County                                                                             ,100-Breckinridge County Middle School                                                               ,0,0,0,0,0,0,190,220,206,0,0,0,0,0,616
TOTALS for Breckinridge County                                                                      ,                                                                                                    ,183,198,199,254,209,192,190,220,206,218,230,228,200,0,2727
071-Bullitt County                                                                                  ,005-Bernheim Middle School                                                                          ,0,0,0,0,0,0,147,166,156,0,0,0,0,0,469
071-Bullitt County                                                                                  ,006-Freedom Elementary School                                                                       ,101,86,121,104,109,90,0,0,0,0,0,0,0,0,611
071-Bullitt County                                                                                  ,007-Zoneton Middle School                                                                           ,0,0,0,0,0,0,167,195,199,0,0,0,0,0,561
071-Bullitt County                                                                                  ,008-Shepherdsville Elementary School                                                                ,86,87,103,87,77,78,0,0,0,0,0,0,0,0,518
071-Bullitt County                                                                                  ,009-Eastside Middle School                                                                          ,0,0,0,0,0,0,170,208,169,0,0,0,0,0,547
071-Bullitt County                                                                                  ,010-Brooks Elementary School                                                                        ,53,42,68,60,71,57,0,0,0,0,0,0,0,0,351
071-Bullitt County                                                                                  ,015-Bullitt Central High School                                                                     ,0,0,0,0,0,0,0,0,0,351,335,337,271,0,1294
071-Bullitt County                                                                                  ,016-Bullitt East High School                                                                        ,0,0,0,0,0,0,0,0,0,346,330,297,263,0,1236
071-Bullitt County                                                                                  ,018-Bullitt Lick Middle School                                                                      ,0,0,0,0,0,0,170,143,170,0,0,0,0,0,483
071-Bullitt County                                                                                  ,020-Cedar Grove Elementary School                                                                   ,111,91,102,117,87,108,0,0,0,0,0,0,0,0,616
071-Bullitt County                                                                                  ,025-Hebron Middle School                                                                            ,0,0,0,0,0,0,127,130,152,0,0,0,0,0,409
071-Bullitt County                                                                                  ,030-Lebanon Junction Elementary School                                                              ,45,60,44,69,50,54,0,0,0,0,0,0,0,0,322
071-Bullitt County                                                                                  ,032-Spring Meadows                                                                                  ,0,0,0,0,0,0,0,2,3,2,7,2,1,0,17
071-Bullitt County                                                                                  ,045-Maryville Elementary School                                                                     ,77,68,83,71,73,62,0,0,0,0,0,0,0,0,434
071-Bullitt County                                                                                  ,050-Mount Washington Middle School                                                                  ,0,0,0,0,0,0,175,180,161,0,0,0,0,0,516
071-Bullitt County                                                                                  ,055-Mount Washington Elementary School                                                              ,98,105,110,99,112,105,0,0,0,0,0,0,0,0,629
071-Bullitt County                                                                                  ,065-Pleasant Grove Elementary School                                                                ,119,96,117,119,127,119,0,0,0,0,0,0,0,0,697
071-Bullitt County                                                                                  ,070-Nichols Elementary School                                                                       ,29,22,22,19,31,24,0,0,0,0,0,0,0,0,147
071-Bullitt County                                                                                  ,075-North Bullitt High School                                                                       ,0,0,0,0,0,0,0,0,1,452,301,299,210,1,1264
071-Bullitt County                                                                                  ,078-Old Mill Elementary School                                                                      ,89,80,85,92,103,86,0,0,0,0,0,0,0,0,535
071-Bullitt County                                                                                  ,080-Overdale Elementary School                                                                      ,87,79,69,84,65,82,0,0,0,0,0,0,0,0,466
071-Bullitt County                                                                                  ,090-Roby Elementary School                                                                          ,76,77,81,72,81,80,0,0,0,0,0,0,0,0,467
071-Bullitt County                                                                                  ,110-Riverview High Alternative School                                                               ,0,0,0,0,0,0,0,8,3,14,12,21,63,0,121
071-Bullitt County                                                                                  ,120-Bullitt County Day Treatment Ctr Alt Sch                                                        ,0,0,0,0,0,0,1,3,5,9,6,2,0,0,26
TOTALS for Bullitt County                                                                           ,                                                                                                    ,971,893,1005,993,986,945,957,1035,1019,1174,991,958,808,1,12736
072-Burgin Independent                                                                              ,010-Burgin High School                                                                              ,0,0,0,0,0,0,27,42,33,47,29,33,32,1,244
072-Burgin Independent                                                                              ,020-Burgin Elementary School                                                                        ,42,20,31,46,27,40,0,0,0,0,0,0,0,0,206
TOTALS for Burgin Independent                                                                       ,                                                                                                    ,42,20,31,46,27,40,27,42,33,47,29,33,32,1,450
075-Butler County                                                                                   ,030-Butler County High School                                                                       ,0,0,0,0,0,0,0,0,0,188,142,135,158,1,624
075-Butler County                                                                                   ,031-North Butler Elementary                                                                         ,55,54,44,72,58,62,0,0,0,0,0,0,0,0,345
075-Butler County                                                                                   ,032-Butler County Learning Center                                                                   ,0,0,0,0,0,0,0,2,2,4,8,1,1,0,18
