8/1/2012,,,,,,,,,,,,,,,,
KENTUCKY DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,
SUPERINTENDENT'S ANNUAL ATTENDANCE REPORT,,,,,,,,,,,,,,,,
"ENROLLMENT BY DISTRICT, SCHOOL AND GRADE",,,,,,,,,,,,,,,,
For School Year 11-12,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DISTRICT,SCHOOL,EL,1,2,3,4,5,6,7,8,9,10,11,12,EC,TOTAL
165-Fayette County                                                                                  ,042-Martin Luther King Credit Recovery                                                              ,0,0,0,0,0,0,0,0,0,4,14,38,92,0,148
165-Fayette County                                                                                  ,045-Athens-Chilesburg Elementary                                                                    ,123,139,136,106,133,121,0,0,0,0,0,0,0,0,758
165-Fayette County                                                                                  ,046-Booker T Washington Academy Elementary                                                          ,128,85,115,97,82,103,0,0,0,0,0,0,0,0,610
165-Fayette County                                                                                  ,051-ABLE                                                                                            ,0,0,1,9,4,6,0,0,0,0,0,0,0,0,20
165-Fayette County                                                                                  ,052-Rosa Parks Elementary School                                                                    ,107,138,141,123,125,140,0,0,0,0,0,0,0,0,774
165-Fayette County                                                                                  ,056-William Wells Brown Elementary                                                                  ,64,60,68,42,53,45,0,0,0,0,0,0,0,0,332
165-Fayette County                                                                                  ,057-Liberty Elementary                                                                              ,146,152,148,135,112,108,0,0,0,0,0,0,0,0,801
165-Fayette County                                                                                  ,058-Sandersville Elementary                                                                         ,115,141,117,118,97,125,0,0,0,0,0,0,0,0,713
165-Fayette County                                                                                  ,059-Wellington Elementary                                                                           ,127,100,81,92,84,65,0,0,0,0,0,0,0,0,549
165-Fayette County                                                                                  ,060-Lafayette High School                                                                           ,0,0,0,0,0,0,0,0,0,588,512,471,413,2,1986
165-Fayette County                                                                                  ,062-Lansdowne Elementary School                                                                     ,129,136,125,115,126,103,0,0,0,0,0,0,0,0,734
165-Fayette County                                                                                  ,065-Leestown Middle School                                                                          ,0,0,0,0,0,0,216,191,190,0,0,0,0,0,597
165-Fayette County                                                                                  ,067-Lexington Trad Magnet School                                                                    ,0,0,0,0,0,0,273,260,219,0,0,0,0,0,752
165-Fayette County                                                                                  ,072-Madeline M Breckinridge Elem School                                                             ,115,94,93,88,91,81,0,0,0,0,0,0,0,0,562
165-Fayette County                                                                                  ,074-Maxwell Spanish Immersion Elem School                                                           ,104,98,98,81,76,75,0,0,0,0,0,0,0,0,532
165-Fayette County                                                                                  ,076-Morton Middle School                                                                            ,0,0,0,0,0,0,258,282,252,0,0,0,0,0,792
165-Fayette County                                                                                  ,077-Northern Elementary School                                                                      ,99,89,82,71,74,82,0,0,0,0,0,0,0,0,497
165-Fayette County                                                                                  ,080-Picadome Elementary School                                                                      ,112,67,86,67,62,71,0,0,0,0,0,0,0,0,465
165-Fayette County                                                                                  ,081-Southern Elementary School                                                                      ,125,126,120,114,109,100,0,0,0,0,0,0,0,0,694
165-Fayette County                                                                                  ,082-Squires Elementary School                                                                       ,99,98,113,115,95,99,0,0,0,0,0,0,0,0,619
165-Fayette County                                                                                  ,085-Stonewall Elementary School                                                                     ,117,105,131,113,129,110,0,0,0,0,0,0,0,0,705
165-Fayette County                                                                                  ,090-Russell Cave Elementary School                                                                  ,54,66,52,61,32,50,0,0,0,0,0,0,0,0,315
165-Fayette County                                                                                  ,095-Tates Creek Elementary School                                                                   ,101,102,120,117,129,106,0,0,0,0,0,0,0,0,675
165-Fayette County                                                                                  ,100-Tates Creek Middle School                                                                       ,0,0,0,0,0,0,331,289,243,0,0,0,0,0,863
165-Fayette County                                                                                  ,102-Fayette Regional                                                                                ,0,0,0,0,0,0,1,1,5,24,19,11,4,0,65
165-Fayette County                                                                                  ,105-Tates Creek High School                                                                         ,0,0,0,0,0,0,0,0,0,555,483,396,369,2,1805
165-Fayette County                                                                                  ,120-Clays Mill Elementary School                                                                    ,75,98,106,103,95,114,0,0,0,0,0,0,0,0,591
165-Fayette County                                                                                  ,140-Yates Elementary School                                                                         ,90,80,77,79,64,72,0,0,0,0,0,0,0,0,462
165-Fayette County                                                                                  ,150-Glendover Elementary School                                                                     ,117,98,115,86,88,107,0,0,0,0,0,0,0,0,611
165-Fayette County                                                                                  ,160-Meadowthorpe Elementary School                                                                  ,74,76,76,78,106,106,0,0,0,0,0,0,0,0,516
165-Fayette County                                                                                  ,170-Bryan Station High School                                                                       ,0,0,0,0,0,0,0,0,0,642,481,468,361,4,1956
165-Fayette County                                                                                  ,180-Mary Todd Elementary School                                                                     ,85,58,71,70,75,68,0,0,0,0,0,0,0,0,427
165-Fayette County                                                                                  ,190-James Lane Allen Elementary School                                                              ,100,99,87,99,73,86,0,0,0,0,0,0,0,0,544
165-Fayette County                                                                                  ,200-Paul Laurence Dunbar High School                                                                ,0,0,0,0,0,0,0,0,0,604,589,501,488,0,2182
165-Fayette County                                                                                  ,225-Jessie M Clark Middle School                                                                    ,0,0,0,0,0,0,271,310,312,0,0,0,0,0,893
165-Fayette County                                                                                  ,230-Florence Crittenton Alternative School                                                          ,0,0,0,0,0,0,1,1,1,5,4,7,7,0,26
165-Fayette County                                                                                  ,240-Cardinal Valley Elementary School                                                               ,106,109,97,109,80,94,0,0,0,0,0,0,0,0,595
165-Fayette County                                                                                  ,245-Winburn Middle School                                                                           ,0,0,0,0,0,0,226,207,228,0,0,0,0,0,661
165-Fayette County                                                                                  ,255-Millcreek Elementary School                                                                     ,69,75,85,70,86,58,0,0,0,0,0,0,0,0,443
165-Fayette County                                                                                  ,525-Southern Middle School                                                                          ,0,0,0,0,0,0,218,236,225,0,0,0,0,0,679
165-Fayette County                                                                                  ,620-Julius Marks Elementary School                                                                  ,114,107,106,95,90,94,0,0,0,0,0,0,0,0,606
165-Fayette County                                                                                  ,651-Lexington Day Treatment Center                                                                  ,0,0,0,0,0,0,0,2,6,12,11,8,3,0,42
165-Fayette County                                                                                  ,795-Ridge Hospital Alt. Elementary                                                                  ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
165-Fayette County                                                                                  ,796-Ridge Hospital Alt. High School                                                                 ,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4
165-Fayette County                                                                                  ,898-Fayette County Learning Center                                                                  ,0,0,0,0,0,0,0,6,17,28,28,25,28,0,132
165-Fayette County                                                                                  ,899-Opportunity Middle College                                                                      ,0,0,0,0,0,0,0,0,0,0,0,24,42,0,66
165-Fayette County                                                                                  ,998-Homebound Elementary                                                                            ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
165-Fayette County                                                                                  ,999-Homebound Secondary                                                                             ,0,0,0,0,0,0,1,1,0,1,1,0,0,0,4
TOTALS for Fayette County                                                                           ,                                                                                                    ,3431,3358,3317,3133,3098,3126,2885,2900,2774,3169,2783,2540,2333,11,38858
171-Fleming County                                                                                  ,020-Ewing Elementary School                                                                         ,33,25,27,29,33,20,39,0,0,0,0,0,0,0,206
171-Fleming County                                                                                  ,030-Simons Middle School                                                                            ,0,0,0,0,0,0,0,184,173,0,0,0,0,0,357
171-Fleming County                                                                                  ,035-Fleming County High School                                                                      ,0,0,0,0,0,0,0,0,0,179,207,198,162,1,747
171-Fleming County                                                                                  ,040-Flemingsburg Elementary School                                                                  ,100,87,89,104,93,91,118,0,0,0,0,0,0,0,682
171-Fleming County                                                                                  ,050-E P Ward Elementary School                                                                      ,23,33,24,46,34,22,36,0,0,0,0,0,0,0,218
171-Fleming County                                                                                  ,060-Hillsboro Elementary School                                                                     ,28,16,23,25,21,35,21,0,0,0,0,0,0,0,169
TOTALS for Fleming County                                                                           ,                                                                                                    ,184,161,163,204,181,168,214,184,173,179,207,198,162,1,2379
175-Floyd County                                                                                    ,019-Prestonsburg Elementary School                                                                  ,145,132,124,125,115,119,0,0,0,0,0,0,0,0,760
175-Floyd County                                                                                    ,020-Allen Elementary School                                                                         ,68,64,58,56,50,52,48,36,44,0,0,0,0,0,476
175-Floyd County                                                                                    ,021-May Valley Elementary School                                                                    ,70,71,73,52,50,43,0,0,0,0,0,0,0,0,359
175-Floyd County                                                                                    ,022-Allen Central Middle School                                                                     ,0,0,0,0,0,0,96,97,101,0,0,0,0,0,294
175-Floyd County                                                                                    ,023-South Floyd Middle School                                                                       ,0,0,0,0,0,0,81,72,78,0,0,0,0,0,231
175-Floyd County                                                                                    ,025-Allen Central High School                                                                       ,0,0,0,0,0,0,0,0,0,110,104,94,101,0,409
175-Floyd County                                                                                    ,050-Renaissance Learning Center                                                                     ,0,0,0,0,0,0,0,0,0,8,18,14,23,0,63
175-Floyd County                                                                                    ,110-Betsy Layne High School                                                                         ,0,0,0,0,0,0,0,0,0,131,124,109,92,0,456
175-Floyd County                                                                                    ,120-Betsy Layne Elementary School                                                                   ,82,69,65,73,64,80,70,67,81,0,0,0,0,0,651
175-Floyd County                                                                                    ,150-South Floyd High School                                                                         ,0,0,0,0,0,0,0,0,0,87,84,77,89,0,337
175-Floyd County                                                                                    ,440-James D. Adams Middle School                                                                    ,0,0,0,0,0,0,114,125,128,0,0,0,0,0,367
175-Floyd County                                                                                    ,450-James A. Duff Elementary School                                                                 ,52,61,55,59,49,53,0,0,0,0,0,0,0,0,329
175-Floyd County                                                                                    ,485-John M. Stumbo Elementary School                                                                ,41,44,35,33,37,41,48,36,40,0,0,0,0,0,355
175-Floyd County                                                                                    ,640-McDowell Elementary School                                                                      ,39,54,48,53,61,45,0,0,0,0,0,0,0,0,300
175-Floyd County                                                                                    ,850-Prestonsburg High School                                                                        ,0,0,0,0,0,0,0,0,0,190,149,157,126,0,622
175-Floyd County                                                                                    ,995-W.D. Osborne Elementary School                                                                  ,47,40,53,48,41,41,0,0,0,0,0,0,0,0,270
175-Floyd County                                                                                    ,998-Homebound Elementary                                                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175-Floyd County                                                                                    ,999-Homebound Secondary                                                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTALS for Floyd County                                                                             ,                                                                                                    ,544,535,511,499,467,474,457,433,472,526,479,451,431,0,6279
176-Fort Thomas Independent                                                                         ,010-Highlands High School                                                                           ,0,0,0,0,0,0,0,0,0,234,212,194,180,0,820
176-Fort Thomas Independent                                                                         ,011-Highlands Middle School                                                                         ,0,0,0,0,0,0,208,220,220,0,0,0,0,0,648
176-Fort Thomas Independent                                                                         ,020-Johnson Elementary School                                                                       ,51,53,68,71,69,74,0,0,0,0,0,0,0,0,386
176-Fort Thomas Independent                                                                         ,030-Moyer Elementary School                                                                         ,91,95,88,101,90,84,0,0,0,0,0,0,0,0,549
176-Fort Thomas Independent                                                                         ,040-Woodfill Elementary School                                                                      ,62,62,53,64,61,50,0,0,0,0,0,0,0,0,352
TOTALS for Fort Thomas Independent                                                                  ,                                                                                                    ,204,210,209,236,220,208,208,220,220,234,212,194,180,0,2755
177-Frankfort Independent                                                                           ,050-Second Street School                                                                            ,73,65,67,60,61,52,49,0,0,0,0,0,0,0,427
177-Frankfort Independent                                                                           ,070-Frankfort High School                                                                           ,0,0,0,0,0,0,0,51,53,66,57,58,50,0,335
177-Frankfort Independent                                                                           ,080-Capital City Prep                                                                               ,0,0,0,0,0,0,0,0,0,0,6,11,4,0,21
TOTALS for Frankfort Independent                                                                    ,                                                                                                    ,73,65,67,60,61,52,49,51,53,66,63,69,54,0,783
181-Franklin County                                                                                 ,011-The Academy                                                                                     ,0,0,0,0,0,0,0,0,0,1,8,7,13,0,29
181-Franklin County                                                                                 ,013-WESTRIDGE ELEMENTARY                                                                            ,70,81,80,72,58,74,0,0,0,0,0,0,0,0,435
181-Franklin County                                                                                 ,014-Bridgeport Elementary School                                                                    ,100,83,81,72,60,68,0,0,0,0,0,0,0,0,464
181-Franklin County                                                                                 ,015-Bondurant Middle School                                                                         ,0,0,0,0,0,0,217,237,198,0,0,0,0,0,652
181-Franklin County                                                                                 ,016-EARLY LEARNING VILLAGE                                                                          ,320,254,0,0,0,0,0,0,0,0,0,0,0,0,574
181-Franklin County                                                                                 ,025-Collins Lane                                                                                    ,92,91,102,94,73,96,0,0,0,0,0,0,0,0,548
181-Franklin County                                                                                 ,030-Elkhorn Middle School                                                                           ,0,0,0,0,0,0,237,187,250,0,0,0,0,0,674
181-Franklin County                                                                                 ,035-Elkhorn Elementary School                                                                       ,0,0,72,72,81,90,0,0,0,0,0,0,0,0,315
181-Franklin County                                                                                 ,040-Franklin County High School                                                                     ,0,0,0,0,0,0,0,0,0,314,240,258,171,5,988
181-Franklin County                                                                                 ,045-Hearn Elementary                                                                                ,0,0,102,88,98,102,0,0,0,0,0,0,0,0,390
181-Franklin County                                                                                 ,050-Peaks Mill Elementary                                                                           ,0,0,82,79,57,81,0,0,0,0,0,0,0,0,299
181-Franklin County                                                                                 ,070-Western Hills High School                                                                       ,0,0,0,0,0,0,0,0,0,239,217,193,178,2,829
TOTALS for Franklin County                                                                          ,                                                                                                    ,582,509,519,477,427,511,454,424,448,554,465,458,362,7,6197
185-Fulton County                                                                                   ,020-Fulton County Elementary/Middle School                                                          ,41,36,41,51,43,43,42,36,45,0,0,0,0,0,378
185-Fulton County                                                                                   ,030-Fulton County High School                                                                       ,0,0,0,0,0,0,0,0,0,40,46,55,35,0,176
TOTALS for Fulton County                                                                            ,                                                                                                    ,41,36,41,51,43,43,42,36,45,40,46,55,35,0,554
186-Fulton Independent                                                                              ,018-Fulton Independent School                                                                       ,39,34,34,38,24,27,33,30,29,28,32,31,33,0,412
TOTALS for Fulton Independent                                                                       ,                                                                                                    ,39,34,34,38,24,27,33,30,29,28,32,31,33,0,412
191-Gallatin County                                                                                 ,005-Gallatin County Middle School                                                                   ,0,0,0,0,0,0,141,113,128,0,0,0,0,0,382
191-Gallatin County                                                                                 ,006-GALLATIN COUNTY UPPER ELEMENTARY                                                                ,0,0,0,123,120,128,0,0,0,0,0,0,0,0,371
191-Gallatin County                                                                                 ,010-GALLATIN COUNTY LOWER ELEMENTARY                                                                ,159,130,132,0,0,0,0,0,0,0,0,0,0,0,421
191-Gallatin County                                                                                 ,020-Gallatin County High School                                                                     ,0,0,0,0,0,0,0,0,0,144,114,131,112,0,501
TOTALS for Gallatin County                                                                          ,                                                                                                    ,159,130,132,123,120,128,141,113,128,144,114,131,112,0,1675
195-Garrard County                                                                                  ,050-Camp Dick Robinson Elementary School                                                            ,78,67,79,89,76,67,0,0,0,0,0,0,0,0,456
195-Garrard County                                                                                  ,060-Garrard County High School                                                                      ,0,0,0,0,0,0,0,0,0,196,188,183,204,1,772
195-Garrard County                                                                                  ,070-Garrard Middle School                                                                           ,0,0,0,0,0,0,179,204,203,0,0,0,0,0,586
195-Garrard County                                                                                  ,090-Paint Lick Elementary School                                                                    ,49,57,55,65,50,50,0,0,0,0,0,0,0,0,326
195-Garrard County                                                                                  ,220-Lancaster Elementary School                                                                     ,76,75,58,71,62,60,0,0,0,0,0,0,0,0,402
TOTALS for Garrard County                                                                           ,                                                                                                    ,203,199,192,225,188,177,179,204,203,196,188,183,204,1,2542
197-Glasgow Independent                                                                             ,002-Success Academy                                                                                 ,0,0,0,0,0,0,0,0,0,0,0,2,12,0,14
197-Glasgow Independent                                                                             ,013-Highland Elementary School                                                                      ,93,79,80,82,83,102,0,0,0,0,0,0,0,0,519
197-Glasgow Independent                                                                             ,030-Glasgow High School                                                                             ,0,0,0,0,0,0,0,0,0,161,174,124,152,0,611
197-Glasgow Independent                                                                             ,035-Glasgow Middle School                                                                           ,0,0,0,0,0,0,177,167,161,0,0,0,0,0,505
197-Glasgow Independent                                                                             ,065-South Green Elementary School                                                                   ,73,58,59,49,60,64,0,0,0,0,0,0,0,0,363
TOTALS for Glasgow Independent                                                                      ,                                                                                                    ,166,137,139,131,143,166,177,167,161,161,174,126,164,0,2012
201-Grant County                                                                                    ,011-Eagle Creek Academy                                                                             ,0,0,0,0,0,0,0,1,5,6,9,12,9,0,42
201-Grant County                                                                                    ,016-Sherman Elementary School                                                                       ,74,96,83,89,63,64,0,0,0,0,0,0,0,0,469
201-Grant County                                                                                    ,020-Crittenden-Mt. Zion Elementary                                                                  ,108,96,99,66,80,76,0,0,0,0,0,0,0,0,525
201-Grant County                                                                                    ,030-Dry Ridge Elementary                                                                            ,77,77,92,77,57,87,0,0,0,0,0,0,0,0,467
201-Grant County                                                                                    ,040-Grant County High School                                                                        ,0,0,0,0,0,0,0,0,0,302,283,283,250,1,1119
201-Grant County                                                                                    ,050-Mason-Corinth Elementary                                                                        ,75,70,53,54,58,56,0,0,0,0,0,0,0,0,366
201-Grant County                                                                                    ,080-Grant County Middle School                                                                      ,0,0,0,0,0,0,322,310,312,0,0,0,0,0,944
TOTALS for Grant County                                                                             ,                                                                                                    ,334,339,327,286,258,283,322,311,317,308,292,295,259,1,3932
205-Graves County                                                                                   ,010-Cuba Elementary School                                                                          ,24,19,18,34,24,21,35,0,0,0,0,0,0,0,175
205-Graves County                                                                                   ,011-Mayfield Youth Development Center                                                               ,0,0,0,0,0,0,0,0,1,4,12,6,4,0,27
205-Graves County                                                                                   ,012-Gateway Academy High School                                                                     ,0,0,0,0,0,0,0,0,0,4,9,21,23,0,57
205-Graves County                                                                                   ,013-Graves County Central Elementary                                                                ,59,68,64,56,62,69,71,0,0,0,0,0,0,0,449
205-Graves County                                                                                   ,017-New Pathways for Children                                                                       ,0,0,0,0,0,0,0,3,0,1,0,4,0,0,8
205-Graves County                                                                                   ,040-Fancy Farm Elementary School                                                                    ,28,32,25,23,23,30,35,0,0,0,0,0,0,0,196
205-Graves County                                                                                   ,060-Farmington Elementary School                                                                    ,45,53,29,45,45,40,39,0,0,0,0,0,0,0,296
205-Graves County                                                                                   ,100-Graves County Middle School                                                                     ,0,0,0,0,0,0,0,334,372,0,0,0,0,0,706
205-Graves County                                                                                   ,110-Lowes Elementary School                                                                         ,36,34,44,37,44,47,50,0,0,0,0,0,0,0,292
205-Graves County                                                                                   ,150-Sedalia Elementary School                                                                       ,48,36,50,50,40,58,52,0,0,0,0,0,0,0,334
205-Graves County                                                                                   ,170-Symsonia Elementary School                                                                      ,42,49,45,42,44,49,66,0,0,0,0,0,0,0,337
205-Graves County                                                                                   ,175-Genesis Center                                                                                  ,0,0,0,0,0,0,0,1,0,3,1,0,1,0,6
205-Graves County                                                                                   ,200-Wingo Elementary School                                                                         ,42,40,51,60,46,53,57,0,0,0,0,0,0,0,349
205-Graves County                                                                                   ,215-Graves County High School                                                                       ,0,0,0,0,0,0,0,0,0,415,376,318,322,3,1434
TOTALS for Graves County                                                                            ,                                                                                                    ,324,331,326,347,328,367,405,338,373,427,398,349,350,3,4666
211-Grayson County                                                                                  ,010-H W Wilkey Elementary School                                                                    ,79,81,87,89,79,75,1,0,0,0,0,0,0,0,491
211-Grayson County                                                                                  ,030-Caneyville Elementary School                                                                    ,80,78,87,55,67,58,0,0,0,0,0,0,0,0,425
211-Grayson County                                                                                  ,050-Oran P Lawler Elementary School                                                                 ,67,81,57,54,79,56,0,0,0,0,0,0,0,0,394
211-Grayson County                                                                                  ,080-Clarkson Elementary School                                                                      ,88,115,107,122,102,112,0,0,0,0,0,0,0,0,646
211-Grayson County                                                                                  ,085-Grayson County High School                                                                      ,0,0,0,0,0,0,0,0,0,333,340,344,282,3,1302
211-Grayson County                                                                                  ,095-Grayson County Middle School                                                                    ,0,0,0,0,0,0,359,315,351,2,0,0,0,0,1027
211-Grayson County                                                                                  ,220-Grayson Co. Alternative Education                                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTALS for Grayson County                                                                           ,                                                                                                    ,314,355,338,320,327,301,360,315,351,335,340,344,282,3,4285
215-Green County                                                                                    ,030-Green County Primary School                                                                     ,127,133,125,0,0,0,0,0,0,0,0,0,0,0,385
215-Green County                                                                                    ,040-Green County Intermediate School                                                                ,0,0,0,128,133,131,0,0,0,0,0,0,0,0,392
215-Green County                                                                                    ,055-Green County Middle School                                                                      ,0,0,0,0,0,0,143,113,139,0,0,0,0,0,395
215-Green County                                                                                    ,065-Green County High School                                                                        ,0,0,0,0,0,0,0,0,0,126,150,120,151,0,547
TOTALS for Green County                                                                             ,                                                                                                    ,127,133,125,128,133,131,143,113,139,126,150,120,151,0,1719
221-Greenup County                                                                                  ,010-Argillite Elementary School                                                                     ,64,50,50,48,51,43,0,0,0,0,0,0,0,0,306
221-Greenup County                                                                                  ,024-Wurtland Middle School                                                                          ,0,0,0,0,0,0,97,118,114,0,0,0,0,0,329
221-Greenup County                                                                                  ,027-Greenup County High School                                                                      ,0,0,0,0,0,0,0,0,0,270,223,197,217,2,909
221-Greenup County                                                                                  ,040-Greysbranch Elementary School                                                                   ,58,86,66,59,56,51,0,0,0,0,0,0,0,0,376
221-Greenup County                                                                                  ,060-McKell Elementary School                                                                        ,94,93,73,77,72,80,0,0,0,0,0,0,0,0,489
221-Greenup County                                                                                  ,105-McKell Middle School                                                                            ,0,0,0,0,0,0,125,131,115,0,0,0,0,0,371
221-Greenup County                                                                                  ,110-Wurtland Elementary School                                                                      ,43,50,41,52,45,52,0,0,0,0,0,0,0,0,283
TOTALS for Greenup County                                                                           ,                                                                                                    ,259,279,230,236,224,226,222,249,229,270,223,197,217,2,3063
225-Hancock County                                                                                  ,005-Hancock County High School                                                                      ,0,0,0,0,0,0,0,0,0,139,111,120,113,0,483
225-Hancock County                                                                                  ,006-North Hancock Elementary School                                                                 ,84,90,97,98,109,102,0,0,0,0,0,0,0,0,580
225-Hancock County                                                                                  ,007-Hancock County Middle School                                                                    ,0,0,0,0,0,0,133,126,135,0,0,0,0,0,394
225-Hancock County                                                                                  ,070-South Hancock Elementary School                                                                 ,35,39,37,42,33,42,0,0,0,0,0,0,0,0,228
TOTALS for Hancock County                                                                           ,                                                                                                    ,119,129,134,140,142,144,133,126,135,139,111,120,113,0,1685
231-Hardin County                                                                                   ,005-East Hardin Middle School                                                                       ,0,0,0,0,0,0,241,255,251,0,0,0,0,0,747
231-Hardin County                                                                                   ,008-Woodland Elementary School                                                                      ,0,100,96,110,86,99,0,0,0,0,0,0,0,0,491
231-Hardin County                                                                                   ,012-BROWN STREET EDUCATION CENTER                                                                   ,0,0,0,0,0,0,0,8,8,17,9,15,18,0,75
231-Hardin County                                                                                   ,013-John Hardin High School                                                                         ,0,0,0,0,0,0,0,0,0,256,274,265,251,1,1047
231-Hardin County                                                                                   ,014-LAKEWOOD ELEMENTARY SCHOOL                                                                      ,86,112,82,107,110,95,0,0,0,0,0,0,0,0,592
231-Hardin County                                                                                   ,015-Bluegrass Middle School                                                                         ,0,0,0,0,0,0,189,194,217,0,0,0,0,0,600
231-Hardin County                                                                                   ,017-CREEKSIDE ELEMENTARY SCHOOL                                                                     ,89,100,82,98,91,88,0,0,0,0,0,0,0,0,548
231-Hardin County                                                                                   ,018-Heartland Elementary School                                                                     ,75,86,89,77,68,60,0,0,0,0,0,0,0,0,455
231-Hardin County                                                                                   ,020-G C BURKHEAD ELEMENTARY SCHOOL                                                                  ,144,118,132,145,109,133,0,0,0,0,0,0,0,0,781
231-Hardin County                                                                                   ,021-North Park Elementary School                                                                    ,413,7,0,0,0,0,0,0,0,0,0,0,0,0,420
231-Hardin County                                                                                   ,030-HOWEVALLEY ELEMENTARY SCHOOL                                                                    ,46,40,40,52,38,37,0,0,0,0,0,0,0,0,253
231-Hardin County                                                                                   ,040-New Highland Elementary School                                                                  ,101,82,91,124,83,95,0,0,0,0,0,0,0,0,576
231-Hardin County                                                                                   ,050-LINCOLN TRAIL ELEMENTARY SCHOOL                                                                 ,75,88,82,104,72,91,0,0,0,0,0,0,0,0,512
231-Hardin County                                                                                   ,075-North Hardin High School                                                                        ,0,0,0,0,0,0,0,0,0,465,407,356,313,6,1547
231-Hardin County                                                                                   ,077-JAMES T ALTON MIDDLE SCHOOL                                                                     ,0,0,0,0,0,0,232,255,227,0,0,0,0,0,714
231-Hardin County                                                                                   ,079-RADCLIFF ELEMENTARY  SCHOOL                                                                     ,0,89,68,87,92,78,0,0,0,0,0,0,0,0,414
231-Hardin County                                                                                   ,080-North Middle School                                                                             ,0,0,0,0,0,0,234,186,182,0,0,0,0,0,602
231-Hardin County                                                                                   ,090-Rineyville Elementary School                                                                    ,77,83,92,99,93,73,0,0,0,0,0,0,0,0,517
